source,interaction,target,weight
R-HSA-9940465,abstraction:IsAComponentOf,R-HSA-9943965,0.6989700043360187
R-HSA-9937850,abstraction:IsAComponentOf,R-HSA-9943965,0.6989700043360187
R-HSA-9934037,abstraction:IsAComponentOf,R-HSA-9932451,1.0464574012390016
R-HSA-9933947,abstraction:IsAComponentOf,R-HSA-9932451,1.0464574012390016
R-HSA-9933937,abstraction:IsAComponentOf,R-HSA-9932451,1.0464574012390016
R-HSA-9933939,abstraction:IsAComponentOf,R-HSA-9932451,1.0464574012390016
R-HSA-9933946,abstraction:IsAComponentOf,R-HSA-9932451,1.0464574012390016
R-HSA-9943962,abstraction:IsAComponentOf,R-HSA-9937848,0.4139674541061883
R-HSA-9943411,abstraction:IsAComponentOf,R-HSA-9937848,0.4139674541061883
R-HSA-9943965,abstraction:IsAComponentOf,R-HSA-9937848,0.4139674541061883
R-HSA-3214858,abstraction:IsAComponentOf,R-HSA-3247509,0.16124213801676218
R-HSA-3214841,abstraction:IsAComponentOf,R-HSA-3247509,0.16124213801676218
R-HSA-3214847,abstraction:IsAComponentOf,R-HSA-3247509,0.16124213801676218
R-HSA-3214815,abstraction:IsAComponentOf,R-HSA-3247509,0.16124213801676218
R-HSA-3214842,abstraction:IsAComponentOf,R-HSA-3247509,0.16124213801676218
R-HSA-9937848,abstraction:IsAComponentOf,R-HSA-9932444,0.32297524702557623
R-HSA-9932451,abstraction:IsAComponentOf,R-HSA-9932444,0.32297524702557623
R-HSA-9932444,abstraction:IsAComponentOf,R-HSA-4839726,0
R-HSA-3247509,abstraction:IsAComponentOf,R-HSA-4839726,0
R-HSA-9940951,abstraction:IsAComponentOf,R-HSA-9937850,0.7249057384304185
